Department,Service Code,Service Name,Amount,Description,Category,Workflow Type,Requires Visit,Requires Consultation,Auto Bill,Bill Timing,Allowed Roles,Is Active
PHARMACY,PHARM-0381,ETOVIT CAPGEL 200MG,2500.00,ETOVIT CAPGEL 200MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0382,EUCARDIC 12.5MG,2500.00,EUCARDIC 12.5MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0383,EUCARDIC 25MG,4000.00,EUCARDIC 25MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0384,EUCARDIC 3.12MG,6000.00,EUCARDIC 3.12MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0385,EURAX CREAM,3500.00,EURAX CREAM,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0386,EUSOL LOTION 100ML,2500.00,EUSOL LOTION 100ML,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0387,EUSOL LOTION 2L,1500.00,EUSOL LOTION 2L,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0388,EVADINE  200MG,1800.00,EVADINE  200MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0389,EVENING PRIMROSE,8000.00,EVENING PRIMROSE,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0390,EVITOL 100MG,4000.00,EVITOL 100MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0391,EVITOL100MG CAPGEL,4500.00,EVITOL100MG CAPGEL,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0392,EXFORGE 160/10mg,25000.00,EXFORGE 160/10mg,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0393,EXFORGE 160/5MG,22000.00,EXFORGE 160/5MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0394,EXLUTON (1 CARD),1500.00,EXLUTON (1 CARD),DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0395,EXPLOIN EXPECTORANT,4500.00,EXPLOIN EXPECTORANT,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0396,EXTRA NEEDLE,200.00,EXTRA NEEDLE,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0397,FANSIDAR 525MG,5000.00,FANSIDAR 525MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0398,FANSIDAR INJ 525MG,2500.00,FANSIDAR INJ 525MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0399,FANSIDAR SUSP,3500.00,FANSIDAR SUSP,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0400,FELDENE 20MG,2500.00,FELDENE 20MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0401,FELDENE GEL,2500.00,FELDENE GEL,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0402,FELDENE INJ 20MG,3000.00,FELDENE INJ 20MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0403,Fentanyl Injection 0.1mg,7500.00,Fentanyl Injection 0.1mg,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0404,FERGON 300MG TAB,10000.00,FERGON 300MG TAB,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0405,FEROGLOBIN 200ML,3800.00,FEROGLOBIN 200ML,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0406,Ferrous Sulphate 200mg (per tab),20.00,Ferrous Sulphate 200mg (per tab),DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0407,Fertilaid 90ML,60000.00,Fertilaid 90ML,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0408,FLAGENTYL 500MG TAB,35000.00,FLAGENTYL 500MG TAB,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0409,FLAGYL 500MG,800.00,FLAGYL 500MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0410,Flagyl Syrup 60ml,2500.00,Flagyl Syrup 60ml,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0411,Fleming {AMOXICLAV} 1000mg (PRIVATE),14500.00,Fleming {AMOXICLAV} 1000mg (PRIVATE),DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0412,FLEMING {AMOXICLAV} 625MG (PRIVATE),12500.00,FLEMING {AMOXICLAV} 625MG (PRIVATE),DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0413,FLEMINGS 375MG,10000.00,FLEMINGS 375MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0414,FLEMINGS SUSPENSION 156MG/5ML,12000.00,FLEMINGS SUSPENSION 156MG/5ML,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0415,FLIXONASE NASAL SPRAY,4000.00,FLIXONASE NASAL SPRAY,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0416,FLIXOTIDE ACCUHALER 100MCG,12000.00,FLIXOTIDE ACCUHALER 100MCG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0417,FLIXOTIDE ACCUHALER 50MCG,8000.00,FLIXOTIDE ACCUHALER 50MCG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0418,FLOMAX -MR CAPSULES 400MG,3500.00,FLOMAX -MR CAPSULES 400MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0419,flora Norm,1000.00,flora Norm,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0420,FLUCAMED 50MG,4000.00,FLUCAMED 50MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0421,FLUCONAZOLE INJ 200MG,5000.00,FLUCONAZOLE INJ 200MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0422,FLUOCINONIDE CREAM 30G-REDEEM,4500.00,FLUOCINONIDE CREAM 30G-REDEEM,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0423,FLUOROURACIL-5 INJ 250MG,3000.00,FLUOROURACIL-5 INJ 250MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0424,FLUOROURACIL-5 INJ 500MG,3500.00,FLUOROURACIL-5 INJ 500MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0425,FOLIC ACID 5MG (PER TAB),20.00,FOLIC ACID 5MG (PER TAB),DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0426,FOLIC ACID 5MG SYR,4500.00,FOLIC ACID 5MG SYR,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0427,FORTUM 1G/VIAL INJ,10500.00,FORTUM 1G/VIAL INJ,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0428,FORTWIN 30MG,8000.00,FORTWIN 30MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0429,FRANOL,100.00,FRANOL,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0430,FRUSEMIDE 20MG INJ,1000.00,FRUSEMIDE 20MG INJ,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0431,FRUSEMIDE 40MG,1200.00,FRUSEMIDE 40MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0432,FUEOSEMIDE INJ 20/2ml (PER VIAL),200.00,FUEOSEMIDE INJ 20/2ml (PER VIAL),DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0433,FUNBACT-A CREAM,4500.00,FUNBACT-A CREAM,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0434,FUNGISOL POWDER 20G,3500.00,FUNGISOL POWDER 20G,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0435,FUNGUSOL LOTION 50MLS,4000.00,FUNGUSOL LOTION 50MLS,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0436,FUNGUSOL POWDER 20G,5000.00,FUNGUSOL POWDER 20G,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0437,FUROXETIL SUSP,5500.00,FUROXETIL SUSP,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0438,FUROXETIL SYRUP,5500.00,FUROXETIL SYRUP,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0439,GALVUS MET 50/1000MG,6500.00,GALVUS MET 50/1000MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0440,GALVUS MET 50/500MG,5500.00,GALVUS MET 50/500MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0441,GALVUS MET 50/850MG,6000.00,GALVUS MET 50/850MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0442,GAVISCON 200ML,6500.00,GAVISCON 200ML,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0443,GENTAMYCIN 28MG,1000.00,GENTAMYCIN 28MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0444,GENTAMYCIN CREAM 15G,4000.00,GENTAMYCIN CREAM 15G,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0445,GENTAMYCIN EYE/EAR  DROP,3000.00,GENTAMYCIN EYE/EAR  DROP,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0446,GENTIAL VIOLET LOTION -2L,1000.00,GENTIAL VIOLET LOTION -2L,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0447,Gentian Violet,3000.00,Gentian Violet,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0448,GESTID  SUSP 100ML,2000.00,GESTID  SUSP 100ML,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0449,GESTID SUSP 200ML,5000.00,GESTID SUSP 200ML,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0450,GESTID TAB (per Tab),100.00,GESTID TAB (per Tab),DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0451,GESTONE 100MG INJ (Per ampoule),15000.00,GESTONE 100MG INJ (Per ampoule),DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0452,GESTONE 50MG INJ,12000.00,GESTONE 50MG INJ,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0453,GLIBENCLAMIDE 5MG,700.00,GLIBENCLAMIDE 5MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0454,GLIMEPIRIDE 2MG,4500.00,GLIMEPIRIDE 2MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0455,GLOATEM (Artemeter/Lumefrantrine) 20/120 (PRIVATE),4000.00,GLOATEM (Artemeter/Lumefrantrine) 20/120 (PRIVATE),DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0456,GLUCOPHAGE 500MG,14000.00,GLUCOPHAGE 500MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0457,GLUCOSAMINE SULPHATE CAP,3500.00,GLUCOSAMINE SULPHATE CAP,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0458,GLUCOVANCE 500/2.5MG TAB,4500.00,GLUCOVANCE 500/2.5MG TAB,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0459,GLYCERINE BORAX,4000.00,GLYCERINE BORAX,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0460,GLYCERYL TRINIRATE 5MG TAB,500.00,GLYCERYL TRINIRATE 5MG TAB,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0461,Glynil,500.00,Glynil,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0462,Gonadotropin 5000iu Inj (ivf),25000.00,Gonadotropin 5000iu Inj (ivf),DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0463,GONAL –F 75IU INJ,18000.00,GONAL –F 75IU INJ,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0464,GONAL F 900IU INJECTION,70000.00,GONAL F 900IU INJECTION,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0465,Grace ceftriaxone 1G,7000.00,Grace ceftriaxone 1G,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0466,Green Cannular,1000.00,Green Cannular,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0467,Grey Cannula,1000.00,Grey Cannula,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0468,GRISEOFULVIN 125MG,6000.00,GRISEOFULVIN 125MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0469,GRISEOFULVIN 125MG/5ML SUSPS,6000.00,GRISEOFULVIN 125MG/5ML SUSPS,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0470,GRISEOFULVIN 500MG,6500.00,GRISEOFULVIN 500MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0471,GSUNATE 100MG,2500.00,GSUNATE 100MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0472,GVITHER SYRUP,4500.00,GVITHER SYRUP,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0473,GYNODAKTARIN 200MG,3000.00,GYNODAKTARIN 200MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0474,GYNODAKTARIN 400MG,4000.00,GYNODAKTARIN 400MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0475,GYNOTROSYD 100MG,4500.00,GYNOTROSYD 100MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0476,GYNOTROSYD 300MG,5800.00,GYNOTROSYD 300MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0477,GYPSONA POP 4'',6000.00,GYPSONA POP 4'',DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0478,GYPSONA POP 6'',7000.00,GYPSONA POP 6'',DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0479,"Halar cream (triple action steriod,antibio, fungal)",6000.00,"Halar cream (triple action steriod,antibio, fungal)",DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0480,HALOPERIDOL 5MG,500.00,HALOPERIDOL 5MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0481,HCG 10000IU,58000.00,HCG 10000IU,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0482,HCG 5000IU,30000.00,HCG 5000IU,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0483,HEALER SUPPOSITORY,2500.00,HEALER SUPPOSITORY,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0484,HEAVY MARCAINE 0.5% (PER AMP),3500.00,HEAVY MARCAINE 0.5% (PER AMP),DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0485,"HEPARIN INJ 50,000IU",4500.00,"HEPARIN INJ 50,000IU",DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0486,Hepatitis B ( hbv ),18000.00,Hepatitis B ( hbv ),DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0487,HIB VACCINE,18000.00,HIB VACCINE,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0488,HISTAC 300MG (RANITIDINE),600.00,HISTAC 300MG (RANITIDINE),DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0489,HMG 150IU INJ,48000.00,HMG 150IU INJ,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0490,HMG 225IU INJ,35000.00,HMG 225IU INJ,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0491,HMG 300IU INJ,44000.00,HMG 300IU INJ,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0492,HMG 375IU INJ,56000.00,HMG 375IU INJ,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0493,HMG 450IU INJ,75000.00,HMG 450IU INJ,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0494,HMG 525IU INJ,90000.00,HMG 525IU INJ,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0495,HMG 75IU INJ,32000.00,HMG 75IU INJ,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0496,HOVOTEST PILL,1000.00,HOVOTEST PILL,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0497,HPV VACCINE,38000.00,HPV VACCINE,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0498,HUMALOG (PENFIL),3000.00,HUMALOG (PENFIL),DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0499,HUMALOG MIX 25 (PENFIL),2500.00,HUMALOG MIX 25 (PENFIL),DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0500,HYCOMYCIN EYE DROP,5000.00,HYCOMYCIN EYE DROP,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0501,HYDRALAZINE,2500.00,HYDRALAZINE,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0502,HYDRALAZINE INJ,2500.00,HYDRALAZINE INJ,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0503,HYDREX 25MG TABLET,600.00,HYDREX 25MG TABLET,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0504,HYDROCORT CREAM,5000.00,HYDROCORT CREAM,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0505,HYDROCORTISONE 100MG INJ,2500.00,HYDROCORTISONE 100MG INJ,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0506,HYDROCORTISONE CREAM 15MG,3500.00,HYDROCORTISONE CREAM 15MG,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0507,Hydrogen Peroxide,4000.00,Hydrogen Peroxide,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0508,HYOSCINE BUTYL BROMIDE INJECTION (PER VIAL),2000.00,HYOSCINE BUTYL BROMIDE INJECTION (PER VIAL),DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
PHARMACY,PHARM-0509,Hyperdemic Needles,500.00,Hyperdemic Needles,DRUG,DRUG_DISPENSE,TRUE,TRUE,TRUE,AFTER,"DOCTOR, PHARMACIST",TRUE
